id,trajectory
7385376734620765461,"['Tsim Sha Tsui', 'Victoria Harbour']"
7385543598705495313,"['Happy Valley Racecourse', 'Hong Kong Disneyland']"
7385643937681411374,"['Tai Tam Reservoir', 'Victoria Park']"
7386078925723553030,"['Victoria Prison', 'Tai Kwun', 'Lamma Island', 'Mr. Ma & Restaurant', 'Kamikaze Cave', 'Pichic Bay', 'Lantau Island', 'Tung Chung Station']"
7386099988058688786,"['Hong Kong Ocean Park Marriott Hotel', 'Disney Explorers Lodge']"
7386182426340510983,"['Lockhart Rd', 'Victoria Peak']"
7386193943915973905,"['Central', 'Transformers The Ark', 'Victoria Harbour']"
7386257526670527745,"['Central', 'Tai Wai']"
7386306761898167583,"['Hong Kong Macau Ferry Terminal', 'Sheung Wan', 'ifc mall']"
7386495489329351954,"['Hong Kong Disneyland', 'Jungle River Cruise']"
7386591681434389767,"['Hong Kong International Airport', 'Hong Kong Disneyland']"
7387368289204309265,"['Victoria Harbour', 'Lan Kwai Fong', 'Hong Kong International Airport', 'One One Roast Goose Restaurant', 'Hong Kong Disneyland', 'Kennedy Town', 'Fringe Club']"
7387590557364702470,"['Hong Kong International Airport', 'Victoria Harbour']"
7387681176967761159,"['Tin Hau Station', 'Sister Wah Beef Brisket']"
7387724284824866053,"['Bakehouse (Wan Chai)', 'Vission Bakery']"
7388448595395022088,"['Hotel ICON', 'The Hong Kong Polytechnic University']"
7388764734197189904,"['Hong Kong International Airport', 'The Peak Tram']"
7388864519545605409,"['Victoria Peak', 'Ngong Ping', 'Lantau Island', 'Tai O']"
7388877780651461905,"['Ngong Ping', 'Tai Po', 'Yaumatei Tin Hau Temple', 'Lantau Island']"
7389226199723101456,"['Observation Wheel', 'Victoria Harbour']"
7389616598392294689,"['Kowloon Park', 'Victoria Park', 'Hong Kong Park']"
7389653593130945810,"['Hong Kong Disneyland', 'Observation Wheel', 'Central Ferry Pier']"
7389986795523476741,"['The Peak Tram', 'Victoria Peak']"
7390135284077202694,"['Causeway Bay', 'Times Square']"
7390599172984261906,"['Old Hong Kong', 'The Peninsula']"
7390693278342974727,"['Bakehouse (Wan Chai)', 'Stone Slab Street', 'Tai Kwun', 'Halfway Coffee', 'Monster Building']"
7390964502747008261,"['Ocean Park', 'The Grand Aquarium', 'Hong Kong Disneyland', 'North Pole Encounter', 'Old Hong Kong']"
7391101384785005840,"['Hong Kong International Airport', 'Hong Kong Station']"
7391137210336103697,"['Tsim Sha Tsui Station', 'Bakehouse (Wan Chai)', 'Hong Kong Cultural Centre', 'East Tsim Sha Tsui', 'Ngong Ping 360', 'Ngong Ping Village', 'Lantau Island', 'Tian Tan Buddha']"
7391180989935963410,"['Hong Kong International Airport', 'Ngong Ping 360', 'Citygate Outlets', 'Ngong Ping Village', 'Hong Kong Disneyland', 'Ocean Park', 'LEGOLAND Discovery Centre', 'Tsim Sha Tsui', 'Avenue Of Stars', 'The Peninsula', 'Monster Building']"
7391439629246893319,"['Ngong Ping', 'Tian Tan Buddha']"
7391764851527290130,"['Hong Kong Disneyland', 'Hong Kong International Airport', 'Ngong Ping 360', 'Victoria Peak', 'Mong Kok']"
7392093532539981073,"['Eaton HK', 'Hong Kong-Zhuhai-Macao Bridge']"
7392246256413756680,"['Yat Lok Restaurant', 'Central', 'Mong Kok']"
7392271896923983137,"['Hong Kong International Airport', 'Man Mo Temple']"
7392544338586209537,"['Sense Coffee', 'Lan Fong Yuen', 'Kau Kee', 'Star Ferry Pier', 'Avenue Of Stars', 'Temple Street Night Market']"
7392863491784232210,"['North Point', 'Hong Kong Disneyland']"
7392963741542862096,"['Halfway Coffee', 'Man Mo Temple', 'Central Market', 'Tai Cheong Bakery', 'Sha Tin']"
7393248613784096032,"['Hyatt Centric', 'North Point', 'The University of Hong Kong', 'Monster Building', 'Cruise Restaurant & Bar']"
7393264437525892369,"['Plaza Hollywood', 'Causeway Bay']"
7393321723187170561,"['Tai O', 'Hong Kong Disneyland', 'Hong Kong International Airport', 'Sai Ying Pun', 'Best Western Plus Hotel', 'Victoria Harbour', 'Avenue Of Stars']"
7393360245529054482,"['Tsim Sha Tsui', 'Clock Tower', '1881 Heritage']"
7394078816810863877,"['Kwun Tong', 'Kowloon']"
7394475945907801361,"['Victoria Peak', 'Hong Kong Disneyland', 'Lantau Island']"
7394484983584312608,"['Graham St', 'Temple Street Night Market']"
7394720362040151303,"['Hong Kong Disneyland', 'Hong Kong International Airport']"
7394837424930671892,"['Quarry Bay', 'Mong Kok', 'Jordan', 'Kam Chung Commercial Building', 'Ocean Park', 'Central']"
7395088266099264800,"['Victoria Peak', 'Lantau Island', 'Tian Tan Buddha', 'Tai Mo Shan']"
7395997170589011232,"['Victoria Peak', 'Po Lin Monastery', 'Temple St', ""King's Rd"", 'Repulse Bay', 'Tai O', 'Hong Kong Park', 'Ngong Ping']"
7396930847825284360,"['Harbour City', 'Hong Kong Disneyland']"
7397025541376724230,"['Central', 'Tsim Sha Tsui', 'Yau Ma Tei', 'Lai King', 'Causeway Bay', 'Jordan', 'Tin Hau', 'Admiralty', 'Sunny Bay Station', 'Mong Kok', 'Hong Kong Disneyland', 'Sheung Wan', 'Tsing Yi', 'Wan Chai', 'Kowloon', 'Hong Kong International Airport']"
7397072575601396997,"['Avenue Of Stars', 'Victoria Harbour', 'Hong Kong Disneyland']"
7397088393055702290,"['Kowloon', 'Tsim Sha Tsui Station']"
7397109670864784658,"['The Peninsula', 'Bakehouse (Wan Chai)', 'Avenue Of Stars', 'Monster Building', 'Victoria Peak', 'Choi Hung Estate', 'Central-Mid-Levels Escalators', 'Hong Kong Cultural Centre', 'Hong Kong Disneyland']"
7397344983717596434,"['Madame Tussauds', 'The Peak Tram', 'Victoria Peak', 'The Peak Tower']"
7397783616589204742,"['Observation Wheel', 'Star Ferry Pier', 'Villepin']"
7398068832805342465,"['Sky 100', 'Lantau Island', 'Ngong Ping', 'Tian Tan Buddha', 'Po Lin Monastery']"
7398140474931858694,"['Transformers The Ark', 'Times Square']"
7398148087891365125,"['Victoria Harbour', 'Ngong Ping', 'Victoria Peak', 'Ngong Ping 360', 'Ngong Ping Cable Car Station', 'Lantau Island', 'Ngong Ping Village', 'Buddhist World in the South Archway', 'Tai O', 'Wah Tao Seafood Restaurant', 'Tung Chung']"
7398317543343000852,"['Whampoa', 'Observation Wheel']"
7398407606563343632,"['Ngong Ping Village', 'Tai Mo Shan']"
7398489692561231124,"['Australia Dairy Company', 'Mak Man Kee Noodle Shop', 'Tung Tat']"
7398542263091088658,"['Victoria Harbour', 'The Peninsula']"
7398904255131749640,"['Victoria Harbour', 'Avenue Of Stars', 'M+', 'Central Ferry Pier']"
7399281319504563472,"['Tsing Ma Bridge', 'Victoria Harbour', 'LEGOLAND Discovery Centre']"
7399281831369018642,"['Hong Kong Disneyland', 'Ocean Park', 'Ngong Ping', 'Ngong Ping 360', 'Ngong Ping Village', 'Temple St', 'Avenue Of Stars', 'The Peak Tram', 'The Peak Tower', 'Mong Kok', 'Lantau Island']"
7399301707567697184,"['Central', 'Fortress Hill', 'Tai Wong Yeh Temple', 'Man Mo Temple']"
7399590527764647176,"['Hong Kong Disneyland', 'Garden Rd', 'Hong Kong Cultural Centre', 'Victoria Peak']"
7399638628177054983,"['Hong Kong Disneyland', 'Hong Kong International Airport']"
7399639024228502792,"['Central', 'The Peak Tram', 'The Peak Tower', 'Madame Tussauds', 'Times Square', 'Causeway Bay']"
7399832975740816673,"['Mido Café', 'Tai On Coffee & Tea Shop', 'Australia Dairy Company', 'Milk Bar']"
7399936505499634951,"['Victoria Peak', 'Central']"
7400444707593096480,"['Nan Lian Garden', 'Po Lin Monastery']"
7400699671099886854,"['Cheung Hing Kee Shanghai Pan Fried Buns', 'Sister Wah Beef Brisket', 'Dim Sum Square', 'Lin Heung Lau', 'Wah Tao Seafood Restaurant', 'Hong Kong Disneyland', 'Main Street Corner Café', 'Bakehouse (Wan Chai)', 'Ngong Ping Village']"
7401108899644001557,"['Tai O', 'Lei Yue Mun']"
7401190829483707681,"['Lantau Island', 'Tai Mo Shan', 'Temple St', 'LOUIS VUITTON', 'Observation Wheel', 'Hong Kong Disneyland', 'Central', 'Victoria Peak', 'Tian Tan Buddha']"
7401396876773281031,"['Hong Kong International Airport', 'Hong Kong Disneyland', 'ICHIRAN', 'Wan Chai Rd', 'Hong Kong Station']"
7401804660748602629,"['Hong Kong Disneyland', 'Temple Street Night Market', ""Ladies' Market"", 'Clock Tower', 'Causeway Bay', 'K11 MUSEA', 'Avenue Of Stars', 'Kennedy Town', 'Central-Mid-Levels Escalators']"
7401868405239827717,"['World of Frozen', 'Hong Kong Disneyland']"
7402897425561603344,"['Victoria Peak', 'Victoria Harbour']"
7403268068354297106,"['Victoria Harbour', 'Avenue Of Stars', 'Hong Kong Disneyland', 'K11 ARTMALL']"
7403298812732656904,"['Hong Kong International Airport', 'Hong Kong Disneyland', 'Hyperspace Mountain', 'Hong Kong-Zhuhai-Macao Bridge', 'Ngong Ping Village', 'Tsim Sha Tsui', 'The Peninsula']"
7403942355927092487,"['Hong Kong International Airport', 'Ngong Ping 360', 'Lantau Island']"
7404074295288155400,"['Hong Kong Disneyland', 'Ngong Ping 360', 'Ngong Ping Village', 'Mong Kok', 'Sneakers Street', 'Victoria Harbour', 'Clock Tower', 'Kowloon']"
7404437217155829024,"['Kwun Tong', 'Lantau Island']"
7404471144209845536,"['Ocean Park', 'Ngong Ping', 'Ngong Ping 360', 'Hong Kong Disneyland']"
7405113633010715921,"['Tsuen Wan', 'Hong Kong Disneyland']"
7405148456316079377,"['Mong Kok', 'Central']"
7405227354202672402,"['Hong Kong Disneyland', 'Victoria Harbour']"
7405358891619437840,"['Hong Kong International Airport', 'Tsing Ma Bridge']"
7405526318227508488,"['Hong Kong International Airport', 'Hong Kong Disneyland', 'World of Frozen', 'Central']"
7406217517812780294,"['Hong Kong Disneyland', 'Clock Tower', 'The Peak Tram', 'Central-Mid-Levels Escalators', 'Lugard Road Lookout', 'Tian Tan Buddha', 'The Peninsula']"
7406436730468928801,"['Hong Kong Park', 'Nathan Rd']"
7406485409531809041,"['Ocean Park', 'Hong Kong Disneyland']"
7406616988417674504,"['Ngong Ping 360', 'Victoria Harbour', 'Lantau Island', 'Ngong Ping Village']"
7406636194991197447,"['Hong Kong International Airport', 'To Kwa Wan', 'Monster Building', 'Victoria Peak']"
7406939977008925959,"['Mong Kok', 'Hong Kong Disneyland']"
7406943612526660882,"['Hong Kong Disneyland', 'Yat Lok Restaurant', 'Kowloon Taproom', 'Bakehouse (Wan Chai)']"
7407031566502776072,"['The Hong Kong Tourism Board Kowloon Visitor Centre', 'Kowloon', 'Tsim Sha Tsui', 'Hong Kong Disneyland']"
7407868557725388039,"['Chek Lap Kok', 'Hong Kong International Airport', 'Central Station', 'Tsim Sha Tsui', 'Chungking Mansions', 'K11 MUSEA', 'Avenue Of Stars', 'Clock Tower', 'Hong Kong Cultural Centre']"
7408154903064890642,"['Hong Kong Heritage Discovery Centre', 'Xiqu Centre', 'Hong Kong Cultural Centre', 'Wong Tai Sin Temple', 'Tai Po', 'Yaumatei Tin Hau Temple', 'Man Mo Temple', 'Choi Hung Estate', 'Victoria Harbour']"
7408172614394367233,"['Hong Kong Disneyland', ""Disney's Hollywood Hotel"", 'Tomorrowland']"
7408282404353232161,"['ICHIRAN', 'SHARI SHARI Kakigori House', 'Causeway Bay']"
7408369438765960456,"['Hong Kong Disneyland', 'Monopoly Dreams']"
7408399074438794501,"['Ngong Ping 360', 'Tung Chung', 'Ngong Ping Village', 'Po Lin Monastery', 'Lantau Island', 'Tai Mo Shan']"
7408520009372257554,"['The Peak Tram', 'Madame Tussauds', 'The Peak Tower', 'The Peak Galleria', 'Canton Rd']"
7408594080667749639,"['Hong Kong Disneyland', 'World of Frozen', 'Adventureland', 'Tomorrowland', 'Space Traders']"
7408603635841649928,"['Hong Kong Disneyland', 'The Ritz-Carlton', 'Lantau Island', 'Po Lin Monastery', 'Tsing Ma Bridge']"
7408774839739190534,"['Victoria Peak', 'The Peak Tram']"
7408883700445826310,"['Ngong Ping', 'Tian Tan Buddha', 'Tai Mo Shan', 'Po Lin Monastery', 'Lantau Island', 'Tai Po', 'Tsz Shan Monastery', 'Tai O']"
7408911669516340487,"['iSQUARE', 'The Peak Tram', 'Victoria Peak', 'The Peak Tower', 'Stone Slab Street', 'Tai Kwun', 'Central-Mid-Levels Escalators', 'Causeway Bay']"
7409169025114115346,"['Hong Kong Disneyland', 'Victoria Peak']"
7409250262939897095,"['Sky 100', 'The Ritz-Carlton', 'ifc mall', 'Hong Kong Convention and Exhibition Centre', 'Hang Lung House', 'Hong Kong Cultural Centre']"
7409261111440084242,"['Hong Kong International Airport', 'Hong Kong Disneyland']"
7409411558117362962,"['Hong Kong Disneyland', 'Shek Tong Tsui']"
7409649132320656658,"['Ngong Ping', 'Lantau Island', 'Ngong Ping Village', 'Tian Tan Buddha', 'Po Lin Monastery', 'Tai Po', 'Mong Kok', 'Sneakers Street', ""Ladies' Market"", 'Tsim Sha Tsui', 'Chungking Mansions']"
7409955994341494024,"['Sha Tin Che Kung Temple', 'Wong Tai Sin Temple', 'Tin Hau and Kwun Yum Statues', 'Chi Lin Nunnery', 'Yaumatei Tin Hau Temple', 'Hung Hom Kwun Yum Temple', 'Tsz Shan Monastery', 'Man Mo Temple']"
7410023714969947400,"['Ngong Ping', 'Victoria Harbour']"
7410043340919442696,"['Tsing Ma Bridge', ""Hong Kong Fisherman's Wharf"", 'Chungking Mansions']"
7410261422812204306,"['iSQUARE', 'The Peninsula']"
7410277482185624840,"['Hong Kong Disneyland', 'Bakehouse (Wan Chai)', 'Hong Kong International Airport']"
7410379161518279943,"['Hong Kong Disneyland', 'Tsim Sha Tsui']"
7410404233893268741,"['Hong Kong Correctional Services Museum', 'Kowloon']"
7410543459494300934,"['Tian Tan Buddha', 'Bakehouse (Wan Chai)']"
7410550296679550238,"['Tai Mo Shan', 'Lantau Island', 'Stanley']"
7410605082338692394,"['Tian Tan Buddha', 'Lantau Island']"
7410694299425230096,"['Ngong Ping 360', 'Ngong Ping']"
7410792743775046920,"['Lan Kwai Fong', 'Victoria Peak']"
7410836297847295248,"['Hong Kong Disneyland', 'Victoria Peak']"
7411168902748654855,"['Tsing Ma Bridge', 'Sun Wui Rd', 'Hong Kong Disneyland', 'Central']"
7411368748596088085,"['Wu Zhi Jian Beef Noodles', 'Masjid Ammar and Osman Ramju Sadick Islamic Centre', 'Wai Kee Halal restaurant']"
7411494842095750405,"['Ngong Ping Village', 'Lantau Island', 'Tai O', 'Po Lin Monastery', 'Cable Car Discovery Centre', 'Tuen Mun']"
7411749303795977488,"['Hong Kong Disneyland', 'K11 MUSEA', 'The Peak Tram', 'Tsing Ma Bridge']"
7411754307860696326,"['Lai Chi Kok', 'New World Town Hall']"
7411953980185627910,"['Yat Lok Restaurant', 'Graham St', 'Ping Pong 129', 'Avenue Of Stars', 'Central', 'ChorLand Cookfood Stall']"
7412119996026899730,"['Ocean Park', 'Hong Kong Disneyland', 'Tsim Sha Tsui Star Ferry Pier', 'Victoria Peak']"
7412239411481431304,"['Wai Kee Halal restaurant', 'Masjid Ammar and Osman Ramju Sadick Islamic Centre', 'Bakehouse (Wan Chai)', 'LockCha']"
7412265993621261576,"['Museum of Art', 'Hong Kong Space Museum', 'Hong Kong Cultural Centre', 'Kowloon Public Pier', '1881 Heritage', 'Hong Kong Disneyland', 'Chungking Mansions', 'Nathan Rd', 'Hong Kong International Airport']"
7412877314654047493,"['Peel St', 'Villepin']"
7413274445500042542,"['Whampoa', 'Old Hong Kong', 'Hong Kong Disneyland']"
7413379215392804114,"['The Peak Tram', 'Victoria Peak']"
7413395956353453317,"['Victoria Peak', 'Hong Kong Disneyland']"
7413422881750699270,"['Wan Chai', 'Sun King Yuen Curry Restaurant', 'Lee Tung Avenue', 'Sun St', 'The Baker & The Bottleman', ""Kam's Roast Goose""]"
7413596987267894548,"['The Peak Tram', 'Sky 100', 'Victoria Peak']"
7413633485442764052,"['Hong Kong International Airport', 'Hong Kong Disneyland']"
7413690367075306770,"['Braemar Hill Rd', ""Jardine's Lookout"", 'Victoria Peak', 'Hong Kong Island']"
7414030168685137158,"['Hong Kong International Airport', 'Hong Kong Disneyland']"
7414034501438885138,"['Hong Kong Disneyland', 'The Peak Tram', 'Victoria Peak', 'Lin Heung Lau', 'Mini Central', 'Lan Fong Yuen']"
7414049173198196000,"['Museum of Art', 'Sky 100']"
7414094788598811910,"['Tsim Sha Tsui', 'Kowloon Park', 'Bakehouse (Wan Chai)']"
7414450290608377093,"['One Dim Sum', ""Kam's Roast Goose"", 'Lan Fong Yuen']"
7414498741677247760,"['Hong Kong International Airport', 'Victoria Park', 'Hong Kong Cultural Centre', 'Hong Kong Disneyland']"
7414826374327717127,"['ifc mall', 'K11 MUSEA', 'Hung Hom Station', 'Grand Plaza']"
7414887292927626514,"['Hong Kong Disneyland', 'The Peak Tram', 'Victoria Peak', 'Ocean Park']"
7414898153935195399,"['Sha Tin Che Kung Temple', 'Yaumatei Tin Hau Temple']"
7414950623256333576,"['The Peak Tower', 'Lantau Island']"
7415242070593408257,"['Bakehouse (Wan Chai)', 'Vission Bakery']"
7415427059813567751,"['Central', 'Bakehouse (Wan Chai)']"
7415558667442851080,"['Mong Kok', 'DON DON DONKI', 'Bakehouse (Causeway Bay)', 'Tsim Sha Tsui', 'Causeway Bay']"
7415612491067051272,"['Hong Kong International Airport', 'Hong Kong Disneyland']"
7415616386958920992,"['Lantau Island', 'Tsing Yi', 'Ngong Ping Village', 'Tian Tan Buddha']"
7415801893802315013,"['Hong Kong Convention and Exhibition Centre', 'Tsing Ma Bridge', 'Hong Kong Disneyland', 'Ocean Park']"
7415924149584940294,"['Wan Chai Station', '灣仔順記', 'Wood Rd', 'Masjid Ammar and Osman Ramju Sadick Islamic Centre']"
7415925743282130181,"['Causeway Bay', 'K11 ARTMALL', 'Victoria Harbour', 'Tsim Sha Tsui', 'Shau Kei Wan', 'Mong Kok', 'Hong Kong Disneyland', 'Yau Ma Tei Police Station']"
7415974047483448594,"['Regal Hongkong Hotel', 'The Peninsula', 'Hong Kong International Airport']"
7416011191341862161,"['Hong Kong Disneyland', 'Monopoly Dreams', 'Hong Kong Macau Ferry Terminal']"
7416058962090462496,"['Ngong Ping 360', 'Tian Tan Buddha', 'Causeway Bay']"
7416200196792569093,"['The Peak Tower', 'Victoria Peak']"
7416321335305063685,"['Central', 'Lan Fong Yuen', 'Museum of Art', 'Avenue Of Stars', 'Victoria Harbour', 'K11 MUSEA', 'Tsim Sha Tsui', 'Harbour City', 'Kowloon Park', 'Hong Kong Park', 'M+', 'West Kowloon Art Park', 'Victoria Park']"
7416328031473552660,"['Sunny Bay Station', 'Hong Kong Disneyland']"
7416357368654531847,"['Tsim Sha Tsui', 'Victoria Harbour']"
7416552881303670021,"['Wan Chai', 'Johnston Rd', 'Bakehouse (Wan Chai)', 'Mon Kee Café', 'Star St']"
7416555354835782917,"['Ngong Ping 360', 'Vission Bakery', 'Hong Kong Disneyland', 'Lan Heung Restaurant', 'Kennedy Town', 'Cheung Hing Coffee Shop', 'Tei Mou Koon Dessert', 'TEI MOU KOON Dessert']"
7416645623518203154,"['Temple St', 'Shanghai St', 'Yau Ma Tei']"
7416718218108210440,"['Tai Po', 'Ngong Ping 360', 'Lantau Island', 'Tian Tan Buddha', 'Tsing Yi', 'Lo Pan Temple', ""St Margaret's Church""]"
7417066072945216786,"['Hong Kong Disneyland', 'Ngong Ping 360', 'Po Lin Monastery']"
7417124860037434642,"['Mong Kok', ""Ladies' Market""]"
7417218408095206699,"['Hong Kong International Airport', 'The Peak Tram', 'Victoria Peak']"
7417274022313889042,"['Ngong Ping', 'Ngong Ping 360']"
7417301815626075398,"['Hong Kong Disneyland', 'World of Frozen']"
7417418913517931794,"['Victoria Peak', 'Hong Kong Disneyland']"
7417434600772832517,"['The Peak Tram', 'Hong Kong Science Museum', 'Victoria Peak', 'The Peak Tower']"
7417445676608474373,"['Causeway Bay', 'Bakehouse (Wan Chai)', 'Causeway Bay Station', 'Times Square', 'Rosedale Hotel']"
7417541664417271041,"['Lantau Island', 'Hong Kong Disneyland']"
7417553832286227742,"['Leung So Kee Umbrella', 'Hong Kong Heritage Museum']"
7417572494476889377,"['Victoria Peak', 'Tsing Ma Bridge', 'Lantau Island', 'Ngong Ping', 'Po Lin Monastery', 'Central']"
7417651350927985938,"['Hong Kong International Airport', 'Hong Kong Disneyland']"
7417798044541930753,"['Observation Wheel', 'Causeway Bay']"
7417831797653785874,"['Hong Kong Disneyland', 'Wan Chai', 'Mong Kok', 'Victoria Peak', 'Hong Kong Park', 'Hong Kong International Airport']"
7417856330171469064,"['Tai Tam Reservoir', 'Lantau Island', 'Ngong Ping 360', 'Ngong Ping', 'Ngong Ping Village', 'Tai Mo Shan']"
7417892056246406432,"['Tai Kwun', 'Hong Kong Correctional Services Museum']"
7418016424716782854,"['Tsim Sha Tsui', 'Cheung Kong Park', 'Victoria Peak', ""St John's Cathedral"", 'Temple St']"
7418040673464552711,"['Sheung Wan', 'Kennedy Town']"
7418102157095849222,"['Hong Kong Disneyland', 'Bakehouse (Wan Chai)']"
7418245848519298311,"['The Fleming', 'Wan Chai', 'Wan Chai Station']"
7418414392712203538,"['Hong Kong Disneyland', 'Victoria Harbour']"
7418528391583812880,"['Ngong Ping 360', 'Ngong Ping', 'Po Lin Monastery', 'Lantau Island']"
7418575683334556948,"['Kwai Tsing District', 'Chungking Mansions', 'Granville Rd', 'Po Lin Monastery', 'Hong Kong Disneyland']"
7418645590860483846,"['Hong Kong-Zhuhai-Macao Bridge', 'Hong Kong International Airport']"
7418963209022983431,"['Victoria Dockside', 'Victoria Harbour', 'Central']"
7418967794814848261,"['Victoria Peak', 'K11 MUSEA']"
7419277587660246278,"['Kowloon', 'Nathan Rd', 'Mong Kok', 'Causeway Bay', 'Kennedy Town', 'New Praya']"
7419300370704354566,"['Victoria Harbour', 'K11 ARTMALL']"
7419313008767208711,"['Lantau Island', 'Hong Kong International Airport', 'Hong Kong Disneyland', 'Tomorrowland']"
7419484883661163782,"['The Peak Tram', 'The Peak Tower', 'Victoria Peak']"
7419509345613925637,"['Hong Kong International Airport', 'Victoria Peak', 'Central', 'Avenue Of Stars', 'Victoria Harbour']"
7419593705075543304,"['Hong Kong Disneyland', 'Central', 'Victoria Peak']"
7419678905629494534,"['Victoria Peak', 'Bakehouse (Wan Chai)', 'Bakehouse (Central)', 'Lin Heung Lau', 'Lan Heung Restaurant', 'Kennedy Town', 'The Peak Tram', 'Hong Kong Science Museum', 'Lamma Island', 'The Peak Tower', 'Central Market', 'Lee Tung Avenue']"
7419684795610893574,"['Hollywood Rd', 'Kennedy Town', 'Tsim Sha Tsui', 'AsiaWorld-Expo', 'Hong Kong International Airport', 'Tsing Yi', 'Hong Kong Island', 'Victoria Harbour']"
7419752709617683720,"['Hong Kong International Airport', 'Observation Wheel']"
7419920274423942407,"['Panda Hotel', 'Hong Kong International Airport']"
7420042481770810632,"['Monster Building', 'Golden Bauhinia Square']"
7420278015688543494,"['Sister Wah Beef Brisket', 'Vission Bakery', 'Tsim Sha Tsui', 'Tei Mou Koon Dessert', 'TEI MOU KOON Dessert', 'Temple St', 'Bakehouse (Wan Chai)', 'Lan Heung Restaurant', 'Cheung Hing Coffee Shop', 'Tai Hang Rd', 'Cheung Hing Kee Shanghai Pan Fried Buns', 'Tai Cheong Bakery', 'Mong Kok']"
7420284065237994760,"['Hutong', 'Tsim Sha Tsui']"
7420413327852997895,"['Hong Kong Disneyland', 'World of Frozen']"
7420608941765283114,"['Sister Wah Beef Brisket', 'Causeway Bay']"
7420735176667434245,"['World Trade Centre', 'Exchange Square', 'HSBC Building', 'ifc mall']"
7420827750333680901,"['Ngong Ping 360', 'Hong Kong Disneyland', 'The Peak Tram', 'Ngong Ping', 'Tung Chung Bay', 'Lantau Country Park', 'Nei Nak Shan', 'Tsing Ma Bridge', 'Hong Kong-Zhuhai-Macao Bridge']"
7421096860443626757,"['Hong Kong Disneyland', 'Mong Kok', 'Lai King']"
7421263320549739808,"['Hong Kong Disneyland', 'Yat Lok Restaurant', 'Hong Kong Cultural Centre', 'Hong Kong Convention and Exhibition Centre', 'Centrestage', 'Grand Hyatt', 'British Consulate General', 'Causeway Bay', 'K11 MUSEA', 'Victoria Peak', 'Bakehouse (Wan Chai)']"
7421513228166941958,"['Victoria Harbour', 'Hong Kong-Zhuhai-Macao Bridge', 'Hong Kong International Airport']"
7421714074595036422,"['Hong Kong International Airport', 'Hong Kong Disneyland', 'Victoria Peak']"
7421839335848168712,"['Buddhist World in the South Archway', 'Ngong Ping', 'Lantau Island', 'Ngong Ping 360']"
7422122373895163143,"['Wan Chai', 'Victoria Harbour', 'Star Ferry Pier', 'Avenue Of Stars']"
7422268695554116869,"['The Langham', 'Tsim Sha Tsui', 'Observation Wheel']"
7422316386006928645,"['Hong Kong International Airport', 'Hong Kong Disneyland']"
7422384018642996523,"['Hong Kong International Airport', 'Po Lin Monastery', 'Temple St']"
7422646869425278216,"['Central', 'Hong Kong Disneyland']"
7422662170011389189,"['Hong Kong Disneyland', 'Hong Kong International Airport', 'Luen Fat Restaurant', 'Tei Mou Koon Dessert', 'Kowloon City', 'Sham Shui Po', 'Fuk Wa Camera']"
7422719269219224839,"['Wan Chai', 'Central', 'Sheung Wan']"
7422886667549166866,"['Tsing Yi', 'Hong Kong Disneyland']"
7422950787560541458,"['Observation Wheel', 'Wah Lok Café']"
7422959776138611973,"['Lin Heung Kui', 'Fook Yuen', 'North Point', 'Central', 'Yat Lok Restaurant', 'Kung Wo Beancurd Factory', 'Sham Shui Po', 'Jordan', 'Mak Man Kee Noodle Shop', 'Causeway Bay', 'Tsim Sha Tsui']"
7422960847238008082,"['Wan Chai', 'Capital Café', 'Hong Kong International Airport']"
7423001398087814417,"['Hong Kong Island', 'Kennedy Town Station', '% Arabica', 'New Praya', 'Tsing Ma Bridge', 'Mott 32']"
7423341289262845190,"['The Peak Tram', 'Victoria Peak']"
7423351426824310022,"['The Peak Tram', 'Hong Kong Disneyland']"
7423563708212759815,"['Victoria Harbour', 'Tai O']"
7423627111623101703,"['Hong Kong Disneyland', 'World of Frozen']"
7423802015773478162,"['Citygate Outlets', 'Hong Kong International Airport', 'Hong Kong Disneyland', 'Lantau Island']"
7423927631722204436,"['Ngong Ping 360', 'Ngong Ping', 'Ngong Ping Village']"
7424057327319338246,"['Sun Kee Noodles', 'Causeway Bay', 'SOGO', 'Causeway Bay Station', 'Apliu St', 'New Territories', 'Sun Heung Yuen', 'Lee Tung Avenue', 'Alice Pizza', 'Sun King Yuen Curry Restaurant', 'Shau Kei Wan', 'Central', 'Tai Kwun', 'Victoria Prison', 'On The Hill Coffee Bar', 'Yat Lok Restaurant', 'ifc mall', 'Tsim Sha Tsui', 'Avenue Of Stars', 'The Peninsula', '1881 Heritage', 'Mak Man Kee Noodle Shop', 'Kai Kai Dessert', 'Tsing Ma Bridge', 'Hong Kong International Airport']"
7424082740598902021,"['Central', 'Causeway Bay']"
7424124553493810448,"['Hong Kong International Airport', 'East Tsim Sha Tsui', 'Tsim Sha Tsui', 'Chungking Mansions', 'Prosperous Building', 'THE MATCHA TOKYO', 'SOGO']"
7424352914866474247,"['Hong Kong International Airport', 'Causeway Bay', 'Tsim Sha Tsui Station', 'Victoria Peak', 'The Peak Galleria', 'Nan Lian Garden', 'Hong Kong Disneyland', ""Hong Kong Fisherman's Wharf"", 'Central', 'Tai Kwun', 'Ngong Ping Village']"
7424353136162196754,"['Kowloon', 'Hong Kong International Airport']"
7424482757297933569,"['Victoria Peak', 'The Peak Tram', 'Hong Kong Cultural Centre']"
