date,author_region,visits,visitors,weekday,weekend,holiday
2023-01-08,ID,10,6,Sunday,True,Not Holiday
2023-01-08,IT,1,1,Sunday,True,Not Holiday
2023-01-08,PH,10,10,Sunday,True,Not Holiday
2023-01-08,SA,8,1,Sunday,True,Not Holiday
2023-01-08,SG,5,3,Sunday,True,Not Holiday
2023-01-08,TW,3,3,Sunday,True,Not Holiday
2023-01-08,US,14,12,Sunday,True,Not Holiday
2023-01-09,AU,1,1,Monday,False,Not Holiday
2023-01-09,BY,1,1,Monday,False,Not Holiday
2023-01-09,CA,4,4,Monday,False,Not Holiday
2023-01-09,CN,1,1,Monday,False,Not Holiday
2023-01-09,DE,1,1,Monday,False,Not Holiday
2023-01-09,GB,1,1,Monday,False,Not Holiday
2023-01-09,ID,6,6,Monday,False,Not Holiday
2023-01-09,PH,4,4,Monday,False,Not Holiday
2023-01-09,SA,1,1,Monday,False,Not Holiday
2023-01-09,SG,1,1,Monday,False,Not Holiday
2023-01-09,TH,6,6,Monday,False,Not Holiday
2023-01-09,US,9,9,Monday,False,Not Holiday
2023-01-10,BY,2,1,Tuesday,False,Not Holiday
2023-01-10,CA,2,1,Tuesday,False,Not Holiday
2023-01-10,EG,1,1,Tuesday,False,Not Holiday
2023-01-10,ID,6,5,Tuesday,False,Not Holiday
2023-01-10,IT,1,1,Tuesday,False,Not Holiday
2023-01-10,JP,2,2,Tuesday,False,Not Holiday
2023-01-10,MO,2,2,Tuesday,False,Not Holiday
2023-01-10,MY,2,2,Tuesday,False,Not Holiday
2023-01-10,PH,7,7,Tuesday,False,Not Holiday
2023-01-10,PT,1,1,Tuesday,False,Not Holiday
2023-01-10,SA,8,1,Tuesday,False,Not Holiday
2023-01-10,SG,1,1,Tuesday,False,Not Holiday
2023-01-10,TH,5,4,Tuesday,False,Not Holiday
2023-01-10,TW,1,1,Tuesday,False,Not Holiday
2023-01-10,US,14,14,Tuesday,False,Not Holiday
2023-01-11,AU,2,2,Wednesday,False,Not Holiday
2023-01-11,BY,8,1,Wednesday,False,Not Holiday
2023-01-11,CA,3,3,Wednesday,False,Not Holiday
2023-01-11,ID,6,4,Wednesday,False,Not Holiday
2023-01-11,KE,1,1,Wednesday,False,Not Holiday
2023-01-11,MO,3,3,Wednesday,False,Not Holiday
2023-01-11,MY,2,2,Wednesday,False,Not Holiday
2023-01-11,PH,6,6,Wednesday,False,Not Holiday
2023-01-11,SR,1,1,Wednesday,False,Not Holiday
2023-01-11,TH,12,12,Wednesday,False,Not Holiday
2023-01-11,TW,3,3,Wednesday,False,Not Holiday
2023-01-11,US,10,9,Wednesday,False,Not Holiday
2023-01-12,AU,1,1,Thursday,False,Not Holiday
2023-01-12,BE,1,1,Thursday,False,Not Holiday
2023-01-12,BY,1,1,Thursday,False,Not Holiday
2023-01-12,CA,4,3,Thursday,False,Not Holiday
2023-01-12,FR,1,1,Thursday,False,Not Holiday
2023-01-12,GB,3,3,Thursday,False,Not Holiday
2023-01-12,ID,3,3,Thursday,False,Not Holiday
2023-01-12,JP,1,1,Thursday,False,Not Holiday
2023-01-12,MO,1,1,Thursday,False,Not Holiday
2023-01-12,NZ,1,1,Thursday,False,Not Holiday
2023-01-12,PH,5,5,Thursday,False,Not Holiday
2023-01-12,SG,2,2,Thursday,False,Not Holiday
2023-01-12,TH,11,8,Thursday,False,Not Holiday
2023-01-12,TW,1,1,Thursday,False,Not Holiday
2023-01-12,US,5,4,Thursday,False,Not Holiday
2023-01-13,AE,2,1,Friday,False,Not Holiday
2023-01-13,CA,2,2,Friday,False,Not Holiday
2023-01-13,FR,1,1,Friday,False,Not Holiday
2023-01-13,GB,1,1,Friday,False,Not Holiday
2023-01-13,ID,3,3,Friday,False,Not Holiday
2023-01-13,KR,1,1,Friday,False,Not Holiday
2023-01-13,PH,4,4,Friday,False,Not Holiday
2023-01-13,SG,2,2,Friday,False,Not Holiday
2023-01-13,TH,13,12,Friday,False,Not Holiday
2023-01-13,US,11,11,Friday,False,Not Holiday
2023-01-14,AU,1,1,Saturday,True,Not Holiday
2023-01-14,CA,1,1,Saturday,True,Not Holiday
2023-01-14,GB,1,1,Saturday,True,Not Holiday
2023-01-14,ID,3,3,Saturday,True,Not Holiday
2023-01-14,JP,1,1,Saturday,True,Not Holiday
2023-01-14,KR,1,1,Saturday,True,Not Holiday
2023-01-14,MO,1,1,Saturday,True,Not Holiday
2023-01-14,PA,1,1,Saturday,True,Not Holiday
2023-01-14,PH,9,8,Saturday,True,Not Holiday
2023-01-14,SG,2,2,Saturday,True,Not Holiday
2023-01-14,TH,14,12,Saturday,True,Not Holiday
2023-01-14,TW,1,1,Saturday,True,Not Holiday
2023-01-14,US,10,10,Saturday,True,Not Holiday
2023-01-14,VN,1,1,Saturday,True,Not Holiday
2023-01-15,AU,1,1,Sunday,True,Not Holiday
2023-01-15,BD,1,1,Sunday,True,Not Holiday
2023-01-15,BY,2,2,Sunday,True,Not Holiday
2023-01-15,CA,2,2,Sunday,True,Not Holiday
2023-01-15,EG,1,1,Sunday,True,Not Holiday
2023-01-15,FR,2,2,Sunday,True,Not Holiday
2023-01-15,GB,1,1,Sunday,True,Not Holiday
2023-01-15,ID,10,10,Sunday,True,Not Holiday
2023-01-15,JP,1,1,Sunday,True,Not Holiday
2023-01-15,KR,2,1,Sunday,True,Not Holiday
2023-01-15,LA,4,1,Sunday,True,Not Holiday
2023-01-15,MO,2,1,Sunday,True,Not Holiday
2023-01-15,MY,2,2,Sunday,True,Not Holiday
2023-01-15,PH,14,11,Sunday,True,Not Holiday
2023-01-15,PK,1,1,Sunday,True,Not Holiday
2023-01-15,TH,14,10,Sunday,True,Not Holiday
2023-01-15,US,15,10,Sunday,True,Not Holiday
2023-01-15,VN,1,1,Sunday,True,Not Holiday
2023-01-16,CA,1,1,Monday,False,Not Holiday
2023-01-16,ID,5,4,Monday,False,Not Holiday
2023-01-16,PH,7,6,Monday,False,Not Holiday
2023-01-16,SG,1,1,Monday,False,Not Holiday
2023-01-16,TH,9,8,Monday,False,Not Holiday
2023-01-16,US,12,11,Monday,False,Not Holiday
2023-01-17,AU,1,1,Tuesday,False,Not Holiday
2023-01-17,CA,2,2,Tuesday,False,Not Holiday
2023-01-17,ID,3,3,Tuesday,False,Not Holiday
2023-01-17,LA,2,1,Tuesday,False,Not Holiday
2023-01-17,MM,1,1,Tuesday,False,Not Holiday
2023-01-17,PH,13,11,Tuesday,False,Not Holiday
2023-01-17,PT,1,1,Tuesday,False,Not Holiday
2023-01-17,SG,2,2,Tuesday,False,Not Holiday
2023-01-17,TH,13,12,Tuesday,False,Not Holiday
2023-01-17,US,12,12,Tuesday,False,Not Holiday
2023-01-17,VN,1,1,Tuesday,False,Not Holiday
2023-01-18,CN,1,1,Wednesday,False,Not Holiday
2023-01-18,ID,3,3,Wednesday,False,Not Holiday
2023-01-18,KR,1,1,Wednesday,False,Not Holiday
2023-01-18,MO,1,1,Wednesday,False,Not Holiday
2023-01-18,PH,9,9,Wednesday,False,Not Holiday
2023-01-18,PT,1,1,Wednesday,False,Not Holiday
2023-01-18,SG,1,1,Wednesday,False,Not Holiday
2023-01-18,TH,6,6,Wednesday,False,Not Holiday
2023-01-18,US,6,5,Wednesday,False,Not Holiday
2023-01-19,AU,1,1,Thursday,False,Not Holiday
2023-01-19,CA,1,1,Thursday,False,Not Holiday
2023-01-19,FR,1,1,Thursday,False,Not Holiday
2023-01-19,ID,1,1,Thursday,False,Not Holiday
2023-01-19,JP,1,1,Thursday,False,Not Holiday
2023-01-19,LA,1,1,Thursday,False,Not Holiday
2023-01-19,MO,1,1,Thursday,False,Not Holiday
2023-01-19,MY,3,1,Thursday,False,Not Holiday
2023-01-19,PH,8,8,Thursday,False,Not Holiday
2023-01-19,SG,1,1,Thursday,False,Not Holiday
2023-01-19,TH,14,8,Thursday,False,Not Holiday
2023-01-19,US,12,12,Thursday,False,Not Holiday
2023-01-20,AU,3,3,Friday,False,Not Holiday
2023-01-20,BE,1,1,Friday,False,Not Holiday
2023-01-20,ID,2,2,Friday,False,Not Holiday
2023-01-20,JP,2,2,Friday,False,Not Holiday
2023-01-20,KR,2,1,Friday,False,Not Holiday
2023-01-20,PH,8,8,Friday,False,Not Holiday
2023-01-20,SG,2,2,Friday,False,Not Holiday
2023-01-20,TH,9,9,Friday,False,Not Holiday
2023-01-20,US,10,8,Friday,False,Not Holiday
2023-01-21,AU,1,1,Saturday,True,Not Holiday
2023-01-21,FR,1,1,Saturday,True,Not Holiday
2023-01-21,GB,1,1,Saturday,True,Not Holiday
2023-01-21,ID,2,2,Saturday,True,Not Holiday
2023-01-21,PH,16,9,Saturday,True,Not Holiday
2023-01-21,SG,1,1,Saturday,True,Not Holiday
2023-01-21,TH,6,6,Saturday,True,Not Holiday
2023-01-21,TW,1,1,Saturday,True,Not Holiday
2023-01-21,US,5,5,Saturday,True,Not Holiday
2023-01-21,VN,1,1,Saturday,True,Not Holiday
2023-01-22,AU,1,1,Sunday,True,Not Holiday
2023-01-22,BR,1,1,Sunday,True,Not Holiday
2023-01-22,ID,6,5,Sunday,True,Not Holiday
2023-01-22,PH,10,10,Sunday,True,Not Holiday
2023-01-22,PL,1,1,Sunday,True,Not Holiday
2023-01-22,SG,1,1,Sunday,True,Not Holiday
2023-01-22,TH,9,7,Sunday,True,Not Holiday
2023-01-22,US,11,8,Sunday,True,Not Holiday
2023-01-23,BY,1,1,Monday,False,Not Holiday
2023-01-23,CA,1,1,Monday,False,Not Holiday
2023-01-23,GB,1,1,Monday,False,Not Holiday
2023-01-23,ID,7,7,Monday,False,Not Holiday
2023-01-23,IT,1,1,Monday,False,Not Holiday
2023-01-23,MY,2,2,Monday,False,Not Holiday
2023-01-23,PH,16,13,Monday,False,Not Holiday
2023-01-23,SG,4,4,Monday,False,Not Holiday
2023-01-23,TH,6,5,Monday,False,Not Holiday
2023-01-23,TW,2,1,Monday,False,Not Holiday
2023-01-23,US,15,12,Monday,False,Not Holiday
2023-01-23,VN,1,1,Monday,False,Not Holiday
2023-01-24,AU,2,2,Tuesday,False,Not Holiday
2023-01-24,CA,2,2,Tuesday,False,Not Holiday
2023-01-24,GB,3,2,Tuesday,False,Not Holiday
2023-01-24,HR,1,1,Tuesday,False,Not Holiday
2023-01-24,ID,5,5,Tuesday,False,Not Holiday
2023-01-24,JP,1,1,Tuesday,False,Not Holiday
2023-01-24,MO,3,3,Tuesday,False,Not Holiday
2023-01-24,PH,10,10,Tuesday,False,Not Holiday
2023-01-24,SG,4,3,Tuesday,False,Not Holiday
2023-01-24,TH,11,11,Tuesday,False,Not Holiday
2023-01-24,TW,2,2,Tuesday,False,Not Holiday
2023-01-24,US,23,20,Tuesday,False,Not Holiday
2023-01-25,BY,3,3,Wednesday,False,Not Holiday
2023-01-25,CA,2,2,Wednesday,False,Not Holiday
2023-01-25,CH,1,1,Wednesday,False,Not Holiday
2023-01-25,HU,1,1,Wednesday,False,Not Holiday
2023-01-25,ID,6,6,Wednesday,False,Not Holiday
2023-01-25,JP,1,1,Wednesday,False,Not Holiday
2023-01-25,KR,1,1,Wednesday,False,Not Holiday
2023-01-25,MO,3,3,Wednesday,False,Not Holiday
2023-01-25,MY,3,3,Wednesday,False,Not Holiday
2023-01-25,NZ,1,1,Wednesday,False,Not Holiday
2023-01-25,PH,20,14,Wednesday,False,Not Holiday
2023-01-25,SG,5,5,Wednesday,False,Not Holiday
2023-01-25,TH,4,4,Wednesday,False,Not Holiday
2023-01-25,TW,9,7,Wednesday,False,Not Holiday
2023-01-25,US,20,17,Wednesday,False,Not Holiday
2023-01-26,AE,1,1,Thursday,False,Not Holiday
2023-01-26,AU,1,1,Thursday,False,Not Holiday
2023-01-26,BR,1,1,Thursday,False,Not Holiday
2023-01-26,CA,1,1,Thursday,False,Not Holiday
2023-01-26,ID,4,4,Thursday,False,Not Holiday
2023-01-26,MY,1,1,Thursday,False,Not Holiday
2023-01-26,PH,10,10,Thursday,False,Not Holiday
2023-01-26,PL,1,1,Thursday,False,Not Holiday
2023-01-26,TH,9,9,Thursday,False,Not Holiday
2023-01-26,TW,7,7,Thursday,False,Not Holiday
2023-01-26,US,22,15,Thursday,False,Not Holiday
2023-01-27,AU,1,1,Friday,False,Not Holiday
2023-01-27,CA,1,1,Friday,False,Not Holiday
2023-01-27,GB,1,1,Friday,False,Not Holiday
2023-01-27,ID,8,6,Friday,False,Not Holiday
2023-01-27,JP,3,3,Friday,False,Not Holiday
2023-01-27,MO,3,3,Friday,False,Not Holiday
2023-01-27,MY,1,1,Friday,False,Not Holiday
2023-01-27,PH,8,7,Friday,False,Not Holiday
2023-01-27,SG,1,1,Friday,False,Not Holiday
2023-01-27,TH,6,6,Friday,False,Not Holiday
2023-01-27,TW,4,4,Friday,False,Not Holiday
2023-01-27,US,14,14,Friday,False,Not Holiday
2023-01-27,VN,2,2,Friday,False,Not Holiday
2023-01-28,AU,1,1,Saturday,True,Not Holiday
2023-01-28,BY,2,2,Saturday,True,Not Holiday
2023-01-28,GB,2,1,Saturday,True,Not Holiday
2023-01-28,ID,7,7,Saturday,True,Not Holiday
2023-01-28,JP,2,2,Saturday,True,Not Holiday
2023-01-28,KH,1,1,Saturday,True,Not Holiday
2023-01-28,KR,1,1,Saturday,True,Not Holiday
2023-01-28,MY,3,2,Saturday,True,Not Holiday
2023-01-28,NG,1,1,Saturday,True,Not Holiday
2023-01-28,PH,7,7,Saturday,True,Not Holiday
2023-01-28,SG,1,1,Saturday,True,Not Holiday
2023-01-28,TH,8,7,Saturday,True,Not Holiday
2023-01-28,TW,5,5,Saturday,True,Not Holiday
2023-01-28,US,11,9,Saturday,True,Not Holiday
2023-01-28,VN,2,2,Saturday,True,Not Holiday
2023-01-28,ZA,1,1,Saturday,True,Not Holiday
2023-01-29,AU,2,2,Sunday,True,Not Holiday
2023-01-29,BY,1,1,Sunday,True,Not Holiday
2023-01-29,DE,1,1,Sunday,True,Not Holiday
2023-01-29,FI,2,1,Sunday,True,Not Holiday
2023-01-29,ID,2,2,Sunday,True,Not Holiday
2023-01-29,KH,3,1,Sunday,True,Not Holiday
2023-01-29,KR,1,1,Sunday,True,Not Holiday
2023-01-29,LA,1,1,Sunday,True,Not Holiday
2023-01-29,MO,2,2,Sunday,True,Not Holiday
2023-01-29,MY,2,2,Sunday,True,Not Holiday
2023-01-29,NL,1,1,Sunday,True,Not Holiday
2023-01-29,NZ,3,3,Sunday,True,Not Holiday
2023-01-29,PH,16,14,Sunday,True,Not Holiday
2023-01-29,SG,3,2,Sunday,True,Not Holiday
2023-01-29,TH,9,8,Sunday,True,Not Holiday
2023-01-29,TW,6,6,Sunday,True,Not Holiday
2023-01-29,US,16,14,Sunday,True,Not Holiday
2023-01-29,VN,2,2,Sunday,True,Not Holiday
2023-01-30,CA,1,1,Monday,False,Not Holiday
2023-01-30,FI,1,1,Monday,False,Not Holiday
2023-01-30,FR,1,1,Monday,False,Not Holiday
2023-01-30,GB,1,1,Monday,False,Not Holiday
2023-01-30,ID,4,2,Monday,False,Not Holiday
2023-01-30,JP,1,1,Monday,False,Not Holiday
2023-01-30,KR,5,1,Monday,False,Not Holiday
2023-01-30,MY,1,1,Monday,False,Not Holiday
2023-01-30,PH,14,10,Monday,False,Not Holiday
2023-01-30,SG,1,1,Monday,False,Not Holiday
2023-01-30,TH,10,9,Monday,False,Not Holiday
2023-01-30,TW,1,1,Monday,False,Not Holiday
2023-01-30,US,12,11,Monday,False,Not Holiday
2023-01-31,AU,1,1,Tuesday,False,Not Holiday
2023-01-31,BY,1,1,Tuesday,False,Not Holiday
2023-01-31,DE,1,1,Tuesday,False,Not Holiday
2023-01-31,GB,1,1,Tuesday,False,Not Holiday
2023-01-31,ID,3,3,Tuesday,False,Not Holiday
2023-01-31,JP,1,1,Tuesday,False,Not Holiday
2023-01-31,KH,1,1,Tuesday,False,Not Holiday
2023-01-31,LK,3,1,Tuesday,False,Not Holiday
2023-01-31,MO,3,2,Tuesday,False,Not Holiday
2023-01-31,MY,1,1,Tuesday,False,Not Holiday
2023-01-31,PH,14,12,Tuesday,False,Not Holiday
2023-01-31,PK,1,1,Tuesday,False,Not Holiday
2023-01-31,TH,6,6,Tuesday,False,Not Holiday
2023-01-31,TW,6,5,Tuesday,False,Not Holiday
2023-01-31,US,22,19,Tuesday,False,Not Holiday
2023-01-31,VN,1,1,Tuesday,False,Not Holiday
2023-02-01,AE,1,1,Wednesday,False,Not Holiday
2023-02-01,AU,2,2,Wednesday,False,Not Holiday
2023-02-01,BR,1,1,Wednesday,False,Not Holiday
2023-02-01,DE,1,1,Wednesday,False,Not Holiday
2023-02-01,HU,1,1,Wednesday,False,Not Holiday
2023-02-01,ID,4,4,Wednesday,False,Not Holiday
2023-02-01,JP,1,1,Wednesday,False,Not Holiday
2023-02-01,KR,1,1,Wednesday,False,Not Holiday
2023-02-01,MO,1,1,Wednesday,False,Not Holiday
2023-02-01,PH,14,14,Wednesday,False,Not Holiday
2023-02-01,PK,1,1,Wednesday,False,Not Holiday
2023-02-01,SG,1,1,Wednesday,False,Not Holiday
2023-02-01,TH,10,10,Wednesday,False,Not Holiday
2023-02-01,TW,2,2,Wednesday,False,Not Holiday
2023-02-01,US,17,14,Wednesday,False,Not Holiday
2023-02-01,VN,3,3,Wednesday,False,Not Holiday
2023-02-01,ZM,1,1,Wednesday,False,Not Holiday
2023-02-02,AE,1,1,Thursday,False,Not Holiday
2023-02-02,BE,1,1,Thursday,False,Not Holiday
2023-02-02,CA,1,1,Thursday,False,Not Holiday
2023-02-02,CR,2,1,Thursday,False,Not Holiday
2023-02-02,DE,2,1,Thursday,False,Not Holiday
2023-02-02,GB,1,1,Thursday,False,Not Holiday
2023-02-02,ID,6,5,Thursday,False,Not Holiday
2023-02-02,KH,3,1,Thursday,False,Not Holiday
2023-02-02,KR,1,1,Thursday,False,Not Holiday
2023-02-02,LK,1,1,Thursday,False,Not Holiday
2023-02-02,MG,1,1,Thursday,False,Not Holiday
2023-02-02,MO,1,1,Thursday,False,Not Holiday
2023-02-02,PH,11,10,Thursday,False,Not Holiday
2023-02-02,PK,1,1,Thursday,False,Not Holiday
2023-02-02,SG,1,1,Thursday,False,Not Holiday
2023-02-02,TH,12,12,Thursday,False,Not Holiday
2023-02-02,US,11,11,Thursday,False,Not Holiday
2023-02-02,VN,1,1,Thursday,False,Not Holiday
2023-02-03,CA,3,3,Friday,False,Not Holiday
2023-02-03,CN,1,1,Friday,False,Not Holiday
2023-02-03,DE,2,1,Friday,False,Not Holiday
2023-02-03,FR,1,1,Friday,False,Not Holiday
2023-02-03,ID,3,3,Friday,False,Not Holiday
2023-02-03,JP,1,1,Friday,False,Not Holiday
2023-02-03,KH,1,1,Friday,False,Not Holiday
2023-02-03,PH,7,6,Friday,False,Not Holiday
2023-02-03,SG,3,3,Friday,False,Not Holiday
2023-02-03,TH,11,10,Friday,False,Not Holiday
2023-02-03,TW,1,1,Friday,False,Not Holiday
2023-02-03,US,11,9,Friday,False,Not Holiday
2023-02-04,AU,2,2,Saturday,True,Not Holiday
2023-02-04,BY,1,1,Saturday,True,Not Holiday
2023-02-04,CN,1,1,Saturday,True,Not Holiday
2023-02-04,GB,2,2,Saturday,True,Not Holiday
2023-02-04,ID,8,4,Saturday,True,Not Holiday
2023-02-04,JP,2,2,Saturday,True,Not Holiday
2023-02-04,MX,1,1,Saturday,True,Not Holiday
2023-02-04,MY,1,1,Saturday,True,Not Holiday
2023-02-04,PH,10,8,Saturday,True,Not Holiday
2023-02-04,RO,1,1,Saturday,True,Not Holiday
2023-02-04,SG,1,1,Saturday,True,Not Holiday
2023-02-04,TH,12,12,Saturday,True,Not Holiday
2023-02-04,US,8,8,Saturday,True,Not Holiday
2023-02-04,VN,1,1,Saturday,True,Not Holiday
2023-02-05,BE,1,1,Sunday,True,Not Holiday
2023-02-05,GB,1,1,Sunday,True,Not Holiday
2023-02-05,ID,8,7,Sunday,True,Not Holiday
2023-02-05,JP,1,1,Sunday,True,Not Holiday
2023-02-05,KW,1,1,Sunday,True,Not Holiday
2023-02-05,PH,19,14,Sunday,True,Not Holiday
2023-02-05,PL,1,1,Sunday,True,Not Holiday
2023-02-05,SG,2,2,Sunday,True,Not Holiday
2023-02-05,TH,15,13,Sunday,True,Not Holiday
2023-02-05,US,22,14,Sunday,True,Not Holiday
2023-02-06,CO,1,1,Monday,False,Not Holiday
2023-02-06,GB,3,3,Monday,False,Not Holiday
2023-02-06,ID,4,4,Monday,False,Not Holiday
2023-02-06,JP,1,1,Monday,False,Not Holiday
2023-02-06,LK,1,1,Monday,False,Not Holiday
2023-02-06,PH,12,9,Monday,False,Not Holiday
2023-02-06,PT,1,1,Monday,False,Not Holiday
2023-02-06,SG,4,4,Monday,False,Not Holiday
2023-02-06,TH,19,16,Monday,False,Not Holiday
2023-02-06,TW,1,1,Monday,False,Not Holiday
2023-02-06,US,15,14,Monday,False,Not Holiday
2023-02-06,VN,1,1,Monday,False,Not Holiday
2023-02-07,AE,2,2,Tuesday,False,Not Holiday
2023-02-07,BY,1,1,Tuesday,False,Not Holiday
2023-02-07,CA,1,1,Tuesday,False,Not Holiday
2023-02-07,DE,2,1,Tuesday,False,Not Holiday
2023-02-07,ES,1,1,Tuesday,False,Not Holiday
2023-02-07,FR,1,1,Tuesday,False,Not Holiday
2023-02-07,GB,4,4,Tuesday,False,Not Holiday
2023-02-07,ID,6,6,Tuesday,False,Not Holiday
2023-02-07,KH,4,4,Tuesday,False,Not Holiday
2023-02-07,MK,1,1,Tuesday,False,Not Holiday
2023-02-07,MO,2,2,Tuesday,False,Not Holiday
2023-02-07,MY,4,4,Tuesday,False,Not Holiday
2023-02-07,NG,1,1,Tuesday,False,Not Holiday
2023-02-07,PH,10,10,Tuesday,False,Not Holiday
2023-02-07,PK,1,1,Tuesday,False,Not Holiday
2023-02-07,SG,3,3,Tuesday,False,Not Holiday
2023-02-07,TH,14,11,Tuesday,False,Not Holiday
2023-02-07,TW,3,3,Tuesday,False,Not Holiday
2023-02-07,US,14,12,Tuesday,False,Not Holiday
2023-02-07,VN,3,2,Tuesday,False,Not Holiday
2023-02-08,AU,2,2,Wednesday,False,Not Holiday
2023-02-08,CA,1,1,Wednesday,False,Not Holiday
2023-02-08,CN,1,1,Wednesday,False,Not Holiday
2023-02-08,DE,2,1,Wednesday,False,Not Holiday
2023-02-08,FR,3,3,Wednesday,False,Not Holiday
2023-02-08,GB,5,4,Wednesday,False,Not Holiday
2023-02-08,ID,4,4,Wednesday,False,Not Holiday
2023-02-08,JE,1,1,Wednesday,False,Not Holiday
2023-02-08,JP,2,2,Wednesday,False,Not Holiday
2023-02-08,KW,1,1,Wednesday,False,Not Holiday
2023-02-08,MO,2,2,Wednesday,False,Not Holiday
2023-02-08,MX,1,1,Wednesday,False,Not Holiday
2023-02-08,PH,14,11,Wednesday,False,Not Holiday
2023-02-08,SG,2,2,Wednesday,False,Not Holiday
2023-02-08,TH,14,10,Wednesday,False,Not Holiday
2023-02-08,TW,2,2,Wednesday,False,Not Holiday
2023-02-08,US,15,15,Wednesday,False,Not Holiday
2023-02-08,VN,1,1,Wednesday,False,Not Holiday
2023-02-09,AU,1,1,Thursday,False,Not Holiday
2023-02-09,CA,1,1,Thursday,False,Not Holiday
2023-02-09,GB,7,6,Thursday,False,Not Holiday
2023-02-09,ID,7,6,Thursday,False,Not Holiday
2023-02-09,IT,1,1,Thursday,False,Not Holiday
2023-02-09,JP,2,2,Thursday,False,Not Holiday
2023-02-09,MO,4,2,Thursday,False,Not Holiday
2023-02-09,MX,2,2,Thursday,False,Not Holiday
2023-02-09,MY,2,2,Thursday,False,Not Holiday
2023-02-09,PH,23,16,Thursday,False,Not Holiday
2023-02-09,TH,22,14,Thursday,False,Not Holiday
2023-02-09,TW,4,4,Thursday,False,Not Holiday
2023-02-09,US,10,10,Thursday,False,Not Holiday
2023-02-09,VN,3,3,Thursday,False,Not Holiday
2023-02-10,AU,2,2,Friday,False,Not Holiday
2023-02-10,BE,1,1,Friday,False,Not Holiday
2023-02-10,CA,1,1,Friday,False,Not Holiday
2023-02-10,GB,5,4,Friday,False,Not Holiday
2023-02-10,ID,10,8,Friday,False,Not Holiday
2023-02-10,IT,2,1,Friday,False,Not Holiday
2023-02-10,JP,2,2,Friday,False,Not Holiday
2023-02-10,MO,1,1,Friday,False,Not Holiday
2023-02-10,MY,1,1,Friday,False,Not Holiday
2023-02-10,PH,13,10,Friday,False,Not Holiday
2023-02-10,SG,2,2,Friday,False,Not Holiday
2023-02-10,TH,16,16,Friday,False,Not Holiday
2023-02-10,TW,2,2,Friday,False,Not Holiday
2023-02-10,US,2,2,Friday,False,Not Holiday
2023-02-10,VN,1,1,Friday,False,Not Holiday
2023-02-10,ZA,1,1,Friday,False,Not Holiday
2023-02-11,AU,2,1,Saturday,True,Not Holiday
2023-02-11,BY,1,1,Saturday,True,Not Holiday
2023-02-11,CA,4,4,Saturday,True,Not Holiday
2023-02-11,CN,1,1,Saturday,True,Not Holiday
2023-02-11,GB,7,5,Saturday,True,Not Holiday
2023-02-11,ID,6,6,Saturday,True,Not Holiday
2023-02-11,JP,1,1,Saturday,True,Not Holiday
2023-02-11,MO,2,2,Saturday,True,Not Holiday
2023-02-11,MY,2,2,Saturday,True,Not Holiday
2023-02-11,PH,7,6,Saturday,True,Not Holiday
2023-02-11,SG,3,3,Saturday,True,Not Holiday
2023-02-11,TH,14,13,Saturday,True,Not Holiday
2023-02-11,TW,2,2,Saturday,True,Not Holiday
2023-02-11,US,12,10,Saturday,True,Not Holiday
2023-02-11,VN,1,1,Saturday,True,Not Holiday
2023-02-12,AU,2,2,Sunday,True,Not Holiday
2023-02-12,GB,5,4,Sunday,True,Not Holiday
2023-02-12,ID,8,7,Sunday,True,Not Holiday
2023-02-12,IL,1,1,Sunday,True,Not Holiday
2023-02-12,JP,1,1,Sunday,True,Not Holiday
2023-02-12,MO,1,1,Sunday,True,Not Holiday
2023-02-12,MY,1,1,Sunday,True,Not Holiday
2023-02-12,PH,10,9,Sunday,True,Not Holiday
2023-02-12,SG,2,2,Sunday,True,Not Holiday
2023-02-12,TH,19,17,Sunday,True,Not Holiday
2023-02-12,TW,1,1,Sunday,True,Not Holiday
2023-02-12,US,20,18,Sunday,True,Not Holiday
2023-02-12,VN,2,2,Sunday,True,Not Holiday
2023-02-13,AU,2,2,Monday,False,Not Holiday
2023-02-13,BR,1,1,Monday,False,Not Holiday
2023-02-13,CA,4,3,Monday,False,Not Holiday
2023-02-13,GB,6,6,Monday,False,Not Holiday
2023-02-13,ID,11,10,Monday,False,Not Holiday
2023-02-13,IN,1,1,Monday,False,Not Holiday
2023-02-13,MK,1,1,Monday,False,Not Holiday
2023-02-13,MO,1,1,Monday,False,Not Holiday
2023-02-13,MY,1,1,Monday,False,Not Holiday
2023-02-13,PH,22,17,Monday,False,Not Holiday
2023-02-13,QA,1,1,Monday,False,Not Holiday
2023-02-13,SG,3,3,Monday,False,Not Holiday
2023-02-13,TH,22,19,Monday,False,Not Holiday
2023-02-13,US,9,9,Monday,False,Not Holiday
2023-02-13,VN,1,1,Monday,False,Not Holiday
2023-02-14,CA,3,3,Tuesday,False,Not Holiday
2023-02-14,CH,1,1,Tuesday,False,Not Holiday
2023-02-14,FR,1,1,Tuesday,False,Not Holiday
2023-02-14,GB,4,3,Tuesday,False,Not Holiday
2023-02-14,ID,6,6,Tuesday,False,Not Holiday
2023-02-14,JP,1,1,Tuesday,False,Not Holiday
2023-02-14,KR,1,1,Tuesday,False,Not Holiday
2023-02-14,MO,4,4,Tuesday,False,Not Holiday
2023-02-14,MY,1,1,Tuesday,False,Not Holiday
2023-02-14,OM,1,1,Tuesday,False,Not Holiday
2023-02-14,PH,14,12,Tuesday,False,Not Holiday
